Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,Med_Price
2018-02-01,C14,73,577076,548000
2018-02-01,C15,71,524957,465000
2018-02-01,C09,8,860363,756000
2018-02-01,W10,30,328143,334500
2018-03-01,W10,28,328267,356000
2018-03-01,C02,38,986568,836100
2018-03-01,E06,1,320000,320000
2018-03-01,E07,41,399551,400000
2018-03-01,E08,11,407159,365000
2018-03-01,E09,45,406824,398900
2018-03-01,E10,4,306250,320000
2018-03-01,W01,39,595979,565000
2018-03-01,E05,25,366964,355000
2018-03-01,W02,17,566478,530000
2018-03-01,W04,38,431600,423500
2018-03-01,W05,20,321530,338500
2018-03-01,W06,90,551856,482500
2018-03-01,W07,1,555000,555000
2018-03-01,W08,74,524930,463500
2018-03-01,C01,424,687700,585500
2018-03-01,W03,7,453714,419000
2018-03-01,E04,41,356965,352980
2018-03-01,E11,13,359281,367000
2018-03-01,W09,12,336342,277500
2018-03-01,E03,9,437247,425000
2018-03-01,C04,6,907000,642500
2018-03-01,C06,14,492363,516705
2018-03-01,C07,60,611313,574500
2018-03-01,C08,178,677435,610000
2018-03-01,C09,8,765875,697000
2018-03-01,C10,41,721561,608000
2018-03-01,C03,14,630714,579500
2018-03-01,C12,6,1016500,971500
2018-03-01,C13,36,498900,462500
2018-03-01,C14,107,588729,549000
2018-03-01,C15,82,509330,463000
2018-03-01,E01,12,668572,609000
2018-03-01,E02,9,616767,565000
2018-03-01,C11,22,384159,365000
2018-04-01,E08,12,435900,405000
2018-04-01,E09,40,396514,386500
2018-04-01,E10,4,299000,302000
2018-04-01,E11,20,339725,340000
2018-04-01,W01,29,645098,636200
2018-04-01,W02,14,676100,701000
2018-04-01,W06,65,556146,522500
2018-04-01,W04,36,394486,419000
2018-04-01,W05,27,347900,375000
2018-04-01,W07,2,642500,642500
2018-04-01,W08,76,503387,465500
2018-04-01,W09,13,366154,340000
2018-04-01,E07,30,396983,401500
2018-04-01,W03,3,405333,415000
2018-04-01,E06,7,566143,470000
2018-04-01,C02,53,1091142,750000
2018-04-01,W10,31,327842,340000
2018-04-01,C01,423,671047,592000
2018-04-01,C03,12,667750,576500
2018-04-01,C04,14,736564,530500
2018-04-01,C06,17,469553,472500
2018-04-01,C07,53,613210,553000
2018-04-01,C08,164,649054,595000
2018-04-01,C09,16,1170300,1039500
2018-04-01,C10,51,717810,620000
2018-04-01,C11,31,398773,367000
2018-04-01,C12,8,1711854,1167500
2018-04-01,C13,28,482557,451500
2018-04-01,C14,94,597220,538900
2018-04-01,C15,101,522243,490000
2018-04-01,E01,10,760737,802000
2018-04-01,E02,12,748650,660000
2018-04-01,E05,37,417208,418000
2018-04-01,E03,10,402050,355000
2018-04-01,E04,31,354252,362000
2018-05-01,E04,32,364466,381250
2018-05-01,C01,477,704105,615000
2018-05-01,C02,47,872506,705000
2018-05-01,C03,12,681975,677000
2018-05-01,C04,18,619272,545000
2018-05-01,C06,13,508423,502000
2018-05-01,C07,60,632447,578000
2018-05-01,C08,178,696502,615000
2018-05-01,C09,15,966133,866000
2018-05-01,C10,51,617696,571180
2018-05-01,C11,21,392840,418000
2018-05-01,C12,8,898788,780000
2018-05-01,C13,30,613114,535500
2018-05-01,C14,107,592240,550000
2018-05-01,C15,87,544900,491000
2018-05-01,E01,17,768234,735000
2018-05-01,E02,12,655958,597500
2018-05-01,E03,19,521579,347500
2018-05-01,W06,97,593811,514800
2018-05-01,W05,36,348797,327400
2018-05-01,W04,33,418534,417500
2018-05-01,W03,8,477813,477500
2018-05-01,W02,18,661544,645000
2018-05-01,W01,25,611060,505000
2018-05-01,W10,43,346796,360000
2018-05-01,E11,16,332969,324500
2018-05-01,E09,44,426250,415050
2018-05-01,E08,9,368889,365000
2018-05-01,E07,42,399459,395500
2018-05-01,E06,2,366500,366500
2018-05-01,E05,39,420762,415000
2018-05-01,W09,24,384042,279250
2018-05-01,E10,6,253833,243500
2018-05-01,W07,5,720800,775000
2018-05-01,W08,91,518426,505000
2018-06-01,E04,30,353810,354500
2018-06-01,E06,4,562725,486000
2018-06-01,E07,37,408519,409000
2018-06-01,E08,13,389285,390000
2018-06-01,E09,36,428941,414400
2018-06-01,E10,0,0,0
2018-06-01,E11,25,323320,329000
2018-06-01,E05,36,446711,433000
2018-06-01,W01,29,695017,569000
2018-06-01,W03,7,455286,446000
2018-06-01,W04,29,418562,430000
2018-06-01,W05,32,353365,368650
2018-06-01,W06,75,590597,520500
2018-06-01,W07,3,472633,449000
2018-06-01,W08,79,510954,475000
2018-06-01,W02,19,628072,535000
2018-06-01,W10,36,333575,350000
2018-06-01,E03,8,447500,368000
2018-06-01,C09,10,1188300,1161500
2018-06-01,C01,442,682667,600500
2018-06-01,C02,40,1198650,853000
2018-06-01,C03,10,805300,729500
2018-06-01,C04,18,934489,742000
2018-06-01,C06,17,483188,471000
2018-06-01,C07,52,585249,564000
2018-06-01,C08,168,681433,612500
2018-06-01,W09,24,424054,420050
2018-06-01,C10,53,663741,625000
2018-06-01,C11,17,432471,405000
2018-06-01,C12,8,1105375,883500
2018-06-01,C13,31,519806,455000
2018-06-01,C14,101,571440,520888
2018-06-01,C15,82,509368,468000
2018-06-01,E01,12,713458,730000
2018-06-01,E02,10,629345,620500
2018-07-01,W10,43,325751,345500
2018-07-01,W09,7,383643,325000
2018-07-01,C02,43,943486,770000
2018-07-01,W08,58,534218,480000
2018-07-01,W07,5,557960,565900
2018-07-01,W06,83,553467,521777
2018-07-01,W05,35,353917,380000
2018-07-01,W04,29,419100,420000
2018-07-01,W03,5,464100,482500
2018-07-01,W02,18,647161,600000
2018-07-01,W01,25,557388,530000
2018-07-01,E11,13,337531,355000
2018-07-01,E10,5,245600,270000
2018-07-01,E09,48,409344,409000
2018-07-01,E08,14,375829,343500
2018-07-01,E07,38,401902,402540
2018-07-01,E06,2,541500,541500
2018-07-01,E05,26,447931,437500
2018-07-01,C01,384,678998,598000
2018-07-01,E03,15,390927,329000
2018-07-01,E04,25,358343,355000
2018-07-01,C03,13,852115,750000
2018-07-01,C04,13,828531,650000
2018-07-01,C06,18,465789,445000
2018-07-01,C07,51,556547,535000
2018-07-01,C09,3,840333,905000
2018-07-01,C10,27,646215,600000
2018-07-01,C08,138,671071,604000
2018-07-01,C12,7,890571,610000
2018-07-01,C13,27,536622,482000
2018-07-01,C14,97,556735,530000
2018-07-01,C15,73,528975,480500
2018-07-01,E01,13,702708,703800
2018-07-01,E02,1,573900,573900
2018-07-01,C11,13,504300,420000
2018-08-01,E11,14,380929,389000
2018-08-01,E07,43,408309,410000
2018-08-01,E08,19,376900,357000
2018-08-01,E09,46,416983,409350
2018-08-01,E10,7,289429,275000
2018-08-01,W01,18,534183,526000
2018-08-01,W08,60,471051,456500
2018-08-01,W03,8,487625,489000
2018-08-01,W04,26,395242,406000
2018-08-01,W05,33,316712,282000
2018-08-01,W06,78,616125,525000
2018-08-01,W07,4,474325,467750
2018-08-01,E06,2,405250,405250
2018-08-01,W02,8,618688,545000
2018-08-01,E05,30,421793,407500
2018-08-01,C12,10,1006650,797500
2018-08-01,E03,7,365757,370000
2018-08-01,C01,365,681601,610000
2018-08-01,C03,12,730750,653500
2018-08-01,C04,14,571779,511000
2018-08-01,C06,11,489871,528000
2018-08-01,C07,51,552510,514000
2018-08-01,C08,140,651859,610000
2018-08-01,E04,29,362883,370000
2018-08-01,C09,3,853000,851000
2018-08-01,C11,21,399838,387500
2018-08-01,C13,20,497881,452500
2018-08-01,C14,99,577803,551500
2018-08-01,C15,78,512135,476500
2018-08-01,E01,11,635803,649900
2018-08-01,E02,4,689031,764063
2018-08-01,C10,27,717135,620000
2018-08-01,C02,40,1300457,1002500
2018-08-01,W10,39,329354,351500
2018-08-01,W09,11,433227,500000
2018-09-01,E02,8,488675,466000
2018-09-01,E01,8,736338,675500
2018-09-01,C15,63,549716,475000
2018-09-01,C14,90,568475,547500
2018-09-01,C13,19,528226,431500
2018-09-01,C12,2,1117500,1117500
2018-09-01,E04,17,350659,350000
2018-09-01,C11,24,446538,394000
2018-09-01,C09,12,1474379,1160000
2018-09-01,C08,138,695740,636444
2018-09-01,C07,50,566120,528250
2018-09-01,C06,15,460927,440000
2018-09-01,C04,13,903386,729000
2018-09-01,C03,6,623083,623000
2018-09-01,C10,27,750125,667875
2018-09-01,C02,40,1209938,822500
2018-09-01,C01,339,691600,610000
2018-09-01,E07,27,387466,385000
2018-09-01,W10,25,345652,355000
2018-09-01,W09,12,372000,271500
2018-09-01,W08,66,499903,467450
2018-09-01,W07,1,510000,510000
2018-09-01,W06,80,618546,557500
2018-09-01,W05,24,358566,352500
2018-09-01,E06,3,536333,545000
2018-09-01,W04,27,423841,425000
2018-09-01,W02,11,656032,631500
2018-09-01,W01,33,629045,547000
2018-09-01,E11,9,326111,305000
2018-09-01,E10,2,297500,297500
2018-09-01,E09,39,406156,420000
2018-09-01,E08,13,364915,369000
2018-09-01,W03,7,500643,528000
2018-09-01,E05,25,434968,426500
2018-09-01,E03,7,348714,343000
2018-10-01,E02,5,574560,562000
2018-10-01,E05,27,417074,410000
2018-10-01,E06,4,738250,716500
2018-10-01,E07,36,407678,404500
2018-10-01,E08,10,386640,385750
2018-10-01,E09,40,395755,391950
2018-10-01,E10,4,300125,312500
2018-10-01,E04,21,346667,336000
2018-10-01,E11,22,349250,348000
2018-10-01,W02,25,604010,549000
2018-10-01,W03,10,506690,498750
2018-10-01,W04,29,383738,365000
2018-10-01,W05,34,346370,372400
2018-10-01,W06,80,583571,512000
2018-10-01,W07,5,793378,597990
2018-10-01,W01,30,685100,627000
2018-10-01,E03,18,398728,362500
2018-10-01,W08,86,509688,465000
2018-10-01,W09,19,397074,340000
2018-10-01,C01,394,709451,615000
2018-10-01,C02,49,957573,740000
2018-10-01,C03,15,801447,692800
2018-10-01,C04,20,772219,630000
2018-10-01,C06,17,496853,525000
2018-10-01,C07,49,581082,543800
2018-10-01,C08,143,681265,630000
2018-10-01,C09,10,1217300,864500
2018-10-01,C10,35,702451,615000
2018-10-01,C11,17,445294,370000
2018-10-01,C12,4,1064000,986500
2018-10-01,C13,26,483492,458500
2018-10-01,C14,97,589206,568000
2018-10-01,C15,94,504946,482150
2018-10-01,E01,21,660324,630000
2018-10-01,W10,23,340961,363000
2018-11-01,C01,343,695814,609000
2018-11-01,W10,28,324086,347000
2018-11-01,W08,64,468821,450000
2018-11-01,C02,43,1047339,749300
2018-11-01,C03,9,722000,650000
2018-11-01,C04,14,864886,683500
2018-11-01,C06,14,511767,503500
2018-11-01,C07,51,555856,530000
2018-11-01,C08,146,682316,607150
2018-11-01,C09,11,1346500,1125000
2018-11-01,C10,31,689481,609000
2018-11-01,C11,22,477095,425550
2018-11-01,C12,2,734750,734750
2018-11-01,C13,28,509370,495750
2018-11-01,C14,83,573849,560000
2018-11-01,C15,77,494021,483000
2018-11-01,E01,15,741047,638000
2018-11-01,W09,24,317804,285000
2018-11-01,E02,10,671290,472450
2018-11-01,E05,21,412214,409000
2018-11-01,E06,6,464667,450500
2018-11-01,E07,33,405666,399500
2018-11-01,E08,21,403448,350100
2018-11-01,E09,38,422794,406000
2018-11-01,E10,3,342367,318000
2018-11-01,E11,14,335343,311450
2018-11-01,W01,17,591029,560500
2018-11-01,W02,30,662103,619750
2018-11-01,W03,7,528700,505000
2018-11-01,W04,32,375072,375000
2018-11-01,W05,23,379686,400000
2018-11-01,W06,76,562397,496950
2018-11-01,W07,4,591200,522000
2018-11-01,E04,23,379291,380000
2018-11-01,E03,7,393414,395000
2018-12-01,W09,12,440958,470500
2018-12-01,C01,207,730564,638000
2018-12-01,E06,9,636100,645000
2018-12-01,E07,25,376876,386000
2018-12-01,E08,12,398437,387500
2018-12-01,E09,26,421281,400000
2018-12-01,E10,4,313850,310500
2018-12-01,E11,11,337773,335000
2018-12-01,E05,20,428148,407500
2018-12-01,W01,13,647631,570000
2018-12-01,W03,5,432800,434500
2018-12-01,W04,22,401919,389950
2018-12-01,W05,19,306798,345000
2018-12-01,W06,47,566972,515000
2018-12-01,W07,1,1700000,1700000
2018-12-01,W10,28,347579,369500
2018-12-01,W02,11,655000,588000
2018-12-01,E04,26,367685,364500
2018-12-01,W08,54,503289,479250
2018-12-01,E02,1,950000,950000
2018-12-01,E03,13,480708,350000
2018-12-01,C02,21,1318999,780000
2018-12-01,C03,5,1236584,750000
2018-12-01,C04,11,665482,590000
2018-12-01,C06,12,539042,517500
2018-12-01,C07,35,609597,587500
2018-12-01,C09,4,1033750,724000
2018-12-01,C08,66,606765,589750
2018-12-01,C11,17,458200,405000
2018-12-01,C12,2,730000,730000
2018-12-01,C13,8,566500,492500
2018-12-01,C14,40,606957,595500
2018-12-01,C15,39,559931,503000
2018-12-01,E01,8,647175,660450
2018-12-01,C10,14,740250,602500
2019-01-01,C08,74,682802,596000
2019-01-01,C11,21,442985,416888
2019-01-01,C10,26,712115,680000
2019-01-01,C09,6,1905983,1625000
2019-01-01,C12,5,969900,825000
2019-01-01,C07,35,603808,543890
2019-01-01,W08,52,528969,487000
2019-01-01,C04,8,587800,587500
2019-01-01,C03,4,943750,737500
2019-01-01,C02,21,1250862,1100000
2019-01-01,C01,183,664279,598888
2019-01-01,C13,12,541717,477500
2019-01-01,W09,11,398545,435000
2019-01-01,C06,8,542413,545450
2019-01-01,C14,45,601062,519000
2019-01-01,E07,26,396835,385000
2019-01-01,E01,4,792250,782000
2019-01-01,W05,20,364580,374500
2019-01-01,W10,25,344156,367000
2019-01-01,W04,19,381515,386000
2019-01-01,W03,2,576750,576750
2019-01-01,W02,15,625967,545000
2019-01-01,W01,11,565364,525000
2019-01-01,E11,8,366038,330500
2019-01-01,E10,1,225000,225000
2019-01-01,E09,32,413809,399444
2019-01-01,E08,9,379278,351000
2019-01-01,E06,5,600200,601000
2019-01-01,E05,17,429735,435000
2019-01-01,E04,22,378250,368500
2019-01-01,E03,3,320667,325000
2019-01-01,E02,6,676167,598500
2019-01-01,C15,46,542833,494500
2019-01-01,W06,58,571440,530000
2019-01-01,W07,0,0,0
2019-02-01,E02,3,679667,660000
2019-02-01,E05,23,409043,390000
2019-02-01,E06,1,469500,469500
2019-02-01,E07,23,398313,387000
2019-02-01,E08,11,411564,362500
2019-02-01,E09,31,454815,445000
2019-02-01,E10,4,288450,285000
2019-02-01,E11,23,359183,360000
2019-02-01,W01,12,592525,569950
2019-02-01,W02,13,623385,540000
2019-02-01,W03,8,499788,561150
2019-02-01,W10,24,384058,389500
2019-02-01,W09,13,404954,339000
2019-02-01,W08,69,535041,507000
2019-02-01,W07,2,613000,613000
2019-02-01,W06,64,598253,523500
2019-02-01,E04,21,403825,400000
2019-02-01,E03,4,383700,366650
2019-02-01,W04,23,433665,442500
2019-02-01,E01,6,689983,714450
2019-02-01,C01,252,701829,640500
2019-02-01,C02,39,1225206,980000
2019-02-01,C03,10,839700,742500
2019-02-01,C04,13,897308,849000
2019-02-01,C06,14,479993,470000
2019-02-01,W05,25,360886,343000
2019-02-01,C08,117,712384,635000
2019-02-01,C07,34,616321,602500
2019-02-01,C10,25,625532,605000
2019-02-01,C11,16,453069,383000
2019-02-01,C12,7,926400,915000
2019-02-01,C13,27,509171,500000
2019-02-01,C14,49,602295,543000
2019-02-01,C15,51,503010,470800
2019-02-01,C09,7,753611,750000
2019-03-01,W09,16,395188,321500
2019-03-01,W10,27,362904,380000
2019-03-01,W07,3,1054333,1195000
2019-03-01,W06,68,612949,548750
2019-03-01,C02,28,1126554,860000
2019-03-01,C01,322,701758,619950
2019-03-01,W05,26,396164,393500
2019-03-01,W04,33,437111,415000
2019-03-01,W03,6,563500,546500
2019-03-01,W02,23,622121,510000
2019-03-01,W01,31,613759,575000
2019-03-01,E11,19,352911,361000
2019-03-01,E10,6,346500,307500
2019-03-01,E09,28,427739,431250
2019-03-01,E08,12,358208,357500
2019-03-01,E07,36,408397,420000
2019-03-01,E06,7,601786,545000
2019-03-01,E05,29,435759,412000
2019-03-01,E04,24,425349,425000
2019-03-01,E01,16,724681,632500
2019-03-01,E02,8,617694,594500
2019-03-01,E03,14,377271,355500
2019-03-01,C03,10,811850,846500
2019-03-01,C04,20,719566,615759
2019-03-01,C06,9,457667,430000
2019-03-01,C08,152,671033,616500
2019-03-01,C09,4,916250,917500
2019-03-01,C07,48,601179,563500
2019-03-01,C11,14,454599,407500
2019-03-01,C12,7,1095286,910000
2019-03-01,C13,31,563775,495800
2019-03-01,C14,76,561613,535900
2019-03-01,C15,74,572175,510000
2019-03-01,W08,89,520046,485000
2019-03-01,C10,33,673852,647000
2019-04-01,E10,6,290667,287000
2019-04-01,E06,8,621682,580000
2019-04-01,E07,40,432088,422000
2019-04-01,E08,23,380611,374000
2019-04-01,E09,50,441950,432000
2019-04-01,E11,17,347776,329000
2019-04-01,W06,106,657930,570000
2019-04-01,W02,33,740933,604500
2019-04-01,W03,11,517364,548000
2019-04-01,W04,29,444359,436000
2019-04-01,W05,37,373714,377500
2019-04-01,E05,30,474190,461250
2019-04-01,W07,2,736500,736500
2019-04-01,W01,35,723734,661000
2019-04-01,E04,29,403496,401000
2019-04-01,C12,8,1255288,1212500
2019-04-01,E02,12,729342,716450
2019-04-01,E01,15,783063,772500
2019-04-01,C15,77,536175,501000
2019-04-01,C14,94,598679,559706
2019-04-01,C13,30,601880,555000
2019-04-01,C11,33,465780,436000
2019-04-01,C10,30,721764,616000
2019-04-01,C09,13,1570038,1108000
2019-04-01,C08,162,709817,630000
2019-04-01,C07,60,619366,605000
2019-04-01,C06,14,530143,557500
2019-04-01,C04,13,621469,535100
2019-04-01,C02,46,1185364,862000
2019-04-01,C01,384,715577,639000
2019-04-01,E03,15,482480,361000
2019-04-01,C03,16,726946,697500
2019-04-01,W10,28,396757,402450
2019-04-01,W09,23,415304,380000
2019-04-01,W08,79,562164,516000
2019-05-01,E09,58,438615,428500
2019-05-01,E10,8,352389,364500
2019-05-01,E11,27,362037,353000
2019-05-01,W01,39,690869,619000
2019-05-01,W02,24,643700,626750
2019-05-01,W03,9,553111,541000
2019-05-01,W04,40,454470,446250
2019-05-01,W05,31,373932,389000
2019-05-01,W06,90,632985,543000
2019-05-01,W07,2,964000,964000
2019-05-01,W08,92,519037,514750
2019-05-01,W09,10,374050,351500
2019-05-01,W10,43,388935,390000
2019-05-01,C01,434,744482,650500
2019-05-01,E08,14,430104,377500
2019-05-01,E07,34,423726,420500
2019-05-01,C02,61,1138851,845000
2019-05-01,E05,39,437213,403000
2019-05-01,E06,5,701000,740000
2019-05-01,C03,22,781036,685000
2019-05-01,C06,9,497967,462900
2019-05-01,C07,63,606408,565000
2019-05-01,C08,199,700418,640000
2019-05-01,C09,14,1042639,868750
2019-05-01,C10,51,705912,650225
2019-05-01,C11,22,509327,477000
2019-05-01,C04,24,831792,741450
2019-05-01,C13,39,570233,525000
2019-05-01,C14,81,596693,571500
2019-05-01,C15,84,547787,491000
2019-05-01,E01,16,742514,706500
2019-05-01,E02,13,814692,635000
2019-05-01,E03,10,449750,380000
2019-05-01,C12,8,1003125,900000
2019-05-01,E04,24,397600,382500
2019-06-01,E07,34,429652,435000
2019-06-01,E08,20,386560,360000
2019-06-01,E09,30,448785,437000
2019-06-01,E10,4,314500,316500
2019-06-01,E11,18,364817,366000
2019-06-01,W01,26,634865,593743
2019-06-01,W05,25,391230,412000
2019-06-01,W03,8,558875,574000
2019-06-01,W06,90,620397,560000
2019-06-01,W07,6,775833,577500
2019-06-01,W08,81,604520,504000
2019-06-01,W09,28,428246,396000
2019-06-01,E06,5,455640,435000
2019-06-01,W02,18,623868,581750
2019-06-01,W10,22,399023,398500
2019-06-01,W04,28,425828,433500
2019-06-01,E03,12,412692,365000
2019-06-01,C01,359,712649,650000
2019-06-01,E04,21,387562,379000
2019-06-01,C02,40,1043642,717450
2019-06-01,C03,12,714600,722500
2019-06-01,C04,20,736770,680000
2019-06-01,C06,17,562582,515000
2019-06-01,C07,52,605325,560500
2019-06-01,C08,164,693007,627000
2019-06-01,E05,23,454248,437000
2019-06-01,C10,46,689921,637500
2019-06-01,C11,18,532872,426250
2019-06-01,C12,7,1179653,866500
2019-06-01,C13,26,537362,479450
2019-06-01,C14,101,599174,583000
2019-06-01,C15,87,539605,487500
2019-06-01,E02,15,854553,728000
2019-06-01,C09,17,1574759,1305000
2019-06-01,E01,17,777548,755000
2019-07-01,E08,16,424344,398500
2019-07-01,E09,57,452240,443000
2019-07-01,E10,4,340750,367500
2019-07-01,E11,20,377295,392500
2019-07-01,W01,34,656260,641750
2019-07-01,W05,25,389516,375000
2019-07-01,W03,6,474250,438750
2019-07-01,W04,26,466390,425000
2019-07-01,E07,45,429551,428000
2019-07-01,W06,94,610087,556000
2019-07-01,W07,2,535000,535000
2019-07-01,W08,90,526775,488000
2019-07-01,W09,11,418168,335000
2019-07-01,W02,24,676758,612000
2019-07-01,E06,5,661700,585000
2019-07-01,E02,8,766219,660125
2019-07-01,E04,29,402379,405000
2019-07-01,C01,407,692592,641000
2019-07-01,C02,50,1313284,947509
2019-07-01,C03,8,787224,760450
2019-07-01,C04,18,547933,542500
2019-07-01,C06,18,544733,540000
2019-07-01,C07,69,622792,575000
2019-07-01,C08,167,711403,675000
2019-07-01,C09,7,1032429,890000
2019-07-01,C10,50,714707,646500
2019-07-01,C11,19,454368,440000
2019-07-01,C13,29,512241,462500
2019-07-01,C14,86,615330,580500
2019-07-01,C15,89,557808,510000
2019-07-01,E01,18,800172,752500
2019-07-01,E03,11,472127,385000
2019-07-01,E05,39,451718,420000
2019-07-01,C12,8,916988,884950
2019-07-01,W10,28,389196,387500
2019-08-01,W10,34,373170,377505
2019-08-01,C15,108,555340,519500
2019-08-01,C14,109,648499,580000
2019-08-01,C13,23,578861,480000
2019-08-01,C12,5,734000,650000
2019-08-01,C11,17,458000,450000
2019-08-01,C10,33,662391,645000
2019-08-01,E01,9,731057,602500
2019-08-01,C09,8,1225016,1061000
2019-08-01,C07,51,613144,542900
2019-08-01,C06,11,524727,491000
2019-08-01,C04,8,921625,779000
2019-08-01,C03,9,868083,870000
2019-08-01,C02,34,946188,715000
2019-08-01,C01,339,715921,650000
2019-08-01,C08,139,713685,630000
2019-08-01,E02,2,492250,492250
2019-08-01,E03,9,380889,378000
2019-08-01,W02,15,718627,583800
2019-08-01,W07,3,695667,501000
2019-08-01,W06,78,626816,584419
2019-08-01,W05,21,398357,398000
2019-08-01,W04,23,437991,443900
2019-08-01,W03,5,580400,635000
2019-08-01,E04,28,403875,391500
2019-08-01,W08,78,576783,505500
2019-08-01,W01,20,719525,636500
2019-08-01,E10,5,359180,367500
2019-08-01,E09,61,446172,436000
2019-08-01,E08,22,399014,371600
2019-08-01,E07,35,431990,436000
2019-08-01,E06,5,479580,435000
2019-08-01,E05,32,457391,444000
2019-08-01,E11,21,375400,393000
2019-08-01,W09,10,453700,455000
2019-09-01,C03,9,1210567,1100000
2019-09-01,C02,35,1262645,960000
2019-09-01,C01,314,738589,661000
